unit,cycle,sensor_14,sensor_7,sensor_15,sensor_10,sensor_18,sensor_24,sensor_23,sensor_5,sensor_20,sensor_6,RUL
75,224,48.32,1419.34,519.56,551.28,8.5208,23.0523,38.32,643.67,396,1601.78,5
75,225,48.08,1429.83,519.61,551.68,8.5226,23.0416,38.52,643.53,396,1608.32,4
75,226,48.18,1435.58,519.55,550.48,8.4952,23.1892,38.57,643.64,396,1598.52,3
75,227,48.09,1426.63,519.19,551.22,8.5127,23.1277,38.4,643.84,397,1601.44,2
75,228,48.08,1430.03,519.24,551.06,8.5158,23.0978,38.48,644.23,398,1595.88,1
75,229,48.22,1433.1,519.51,552.04,8.5097,23.0341,38.57,643.7,395,1600.8,0
76,1,47.5,1411.33,521.51,554.11,8.4346,23.3154,38.75,642.66,393,1585.01,209
76,2,47.71,1411.7,521.38,553.24,8.4192,23.3319,38.79,642.24,394,1589.03,208
76,3,47.44,1404.75,521.89,553.55,8.473,23.2503,38.88,642.92,393,1597.35,207
76,4,47.36,1407.19,521.86,553.94,8.4419,23.3645,38.77,642.92,393,1598.29,206
76,5,47.34,1408.04,521.83,553.17,8.4566,23.3993,38.73,642.42,394,1590.91,205
76,6,47.32,1404.87,520.76,553.27,8.4539,23.279,38.79,642.6,393,1590.97,204
76,7,47.39,1409.9,521.15,553.24,8.4195,23.3957,38.8,642.27,392,1595.97,203
76,8,47.62,1409.33,521.7,553.91,8.4268,23.4049,38.7,642.73,393,1593.1,202
76,9,47.4,1407.76,521.39,553.28,8.4215,23.303,38.83,642.93,394,1594.11,201
76,10,47.36,1410.44,521.38,553.06,8.5026,23.3141,38.96,642.66,394,1586.93,200
76,11,47.53,1404.44,521.43,553.7,8.4178,23.3043,38.96,642.87,391,1583.32,199
76,12,47.44,1406.24,521.53,553.98,8.4189,23.3658,38.75,642.96,394,1590.68,198
76,13,47.53,1404.4,521.5,553.15,8.4424,23.418,38.71,642.74,393,1587.61,197
76,14,47.64,1409.47,521.43,553.16,8.4431,23.3179,38.66,642.63,393,1581.53,196
76,15,47.38,1411.75,521.67,552.98,8.4212,23.2887,38.83,642.55,392,1596.42,195
76,16,47.57,1412.99,521.96,553.04,8.4322,23.3078,38.77,642.84,393,1588.74,194
76,17,47.42,1412.45,521.47,553.25,8.437,23.2183,38.81,642.92,394,1585.8,193
76,18,47.57,1408.55,521.62,553.02,8.4581,23.3008,38.77,642.72,393,1590.76,192
76,19,47.5,1413.46,521.43,553.1,8.4156,23.3492,38.85,642.42,392,1597.76,191
76,20,47.35,1412.77,521.31,553.27,8.4145,23.1958,39.06,643.13,394,1594.17,190
76,21,47.46,1409.64,521.48,553.15,8.4379,23.3327,38.62,642.52,392,1599.13,189
76,22,47.65,1408.64,521.27,553.57,8.4504,23.2354,38.96,642.44,394,1594.32,188
76,23,47.61,1410.55,521.26,553.63,8.4696,23.4387,38.74,642.97,394,1585.85,187
76,24,47.61,1410.16,521.06,552.92,8.4809,23.3079,38.78,642.54,393,1586.57,186
76,25,47.68,1415.39,521.39,553.56,8.4362,23.2934,38.81,642.56,393,1595.93,185
76,26,47.69,1404.41,521.75,553.01,8.4612,23.371,38.88,642.99,394,1585.34,184
76,27,47.4,1408.09,521.05,553.69,8.4698,23.2755,38.8,642.99,394,1593.2,183
76,28,47.6,1404.77,521.03,552.35,8.4234,23.2718,38.72,642.65,394,1592.03,182
76,29,47.47,1404.43,521.48,554.01,8.4613,23.3389,38.89,642.84,394,1592.65,181
76,30,47.4,1412.88,521.54,553.67,8.4777,23.2997,38.88,642.52,392,1588.03,180
76,31,47.55,1403.25,521.39,553.55,8.4742,23.2797,38.74,643.1,392,1595.99,179
76,32,47.34,1407.38,521.87,553.73,8.4468,23.2616,38.77,642.13,391,1587.33,178
76,33,47.49,1408.43,521.57,552.6,8.4216,23.3688,38.84,642.9,393,1592.25,177
76,34,47.49,1404.06,521.26,553.35,8.4595,23.3993,38.95,642.82,391,1593.27,176
76,35,47.62,1405.63,521.4,553.67,8.4319,23.228,38.83,643.48,393,1594.35,175
76,36,47.46,1412.44,521.32,553.26,8.4542,23.296,38.86,642.27,393,1596.96,174
76,37,47.41,1405.4,521.45,553.35,8.4547,23.2922,38.81,642.37,392,1594.92,173
76,38,47.53,1407.76,521.63,553.26,8.4569,23.323,38.9,642.57,392,1587.17,172
76,39,47.33,1410.08,520.9,553.29,8.4329,23.3617,38.79,642.57,393,1586.89,171
76,40,47.49,1405.02,521.72,554.15,8.3906,23.3559,38.84,642.37,393,1585.96,170
76,41,47.54,1409.31,521.61,553.54,8.4366,23.3428,38.88,642.98,393,1588.15,169
76,42,47.69,1405.81,521.52,553.07,8.4412,23.3329,38.74,643.0,394,1585.76,168
76,43,47.56,1415.56,521.22,553.35,8.4454,23.2917,38.85,642.59,393,1592.42,167
76,44,47.57,1400.38,521.22,553.49,8.43,23.3395,38.82,642.71,393,1594.12,166
76,45,47.38,1408.74,521.29,553.07,8.4361,23.2113,38.83,642.01,394,1586.67,165
76,46,47.5,1410.41,521.81,553.34,8.4718,23.1718,38.91,642.26,394,1592.61,164
76,47,47.46,1404.22,521.26,552.58,8.4553,23.3395,38.67,641.92,394,1594.19,163
76,48,47.43,1405.91,521.49,553.09,8.4684,23.3191,38.99,643.0,393,1595.6,162
76,49,47.68,1412.48,522.08,552.89,8.4241,23.2968,38.78,642.31,393,1586.18,161
76,50,47.64,1410.53,520.9,552.95,8.4563,23.2504,38.87,642.57,394,1588.53,160
76,51,47.64,1400.94,520.91,553.44,8.4468,23.326,39.02,642.41,393,1591.03,159
76,52,47.49,1409.15,520.89,553.81,8.4269,23.2435,38.73,642.37,393,1594.0,158
76,53,47.48,1412.96,521.05,553.29,8.4413,23.2195,38.8,642.79,393,1591.52,157
76,54,47.41,1404.03,521.37,553.46,8.4749,23.2926,38.92,642.94,395,1590.52,156
76,55,47.6,1415.52,521.4,553.72,8.4418,23.2651,39.11,642.36,393,1595.88,155
76,56,47.45,1412.42,521.88,553.88,8.4807,23.2946,38.6,642.25,392,1589.25,154
76,57,47.52,1412.96,521.53,553.16,8.4055,23.1924,38.82,642.92,393,1596.27,153
76,58,47.63,1407.79,521.33,553.67,8.4679,23.2039,38.58,642.69,393,1587.2,152
76,59,47.75,1411.29,521.67,553.19,8.5063,23.3354,38.76,642.24,394,1583.07,151
76,60,47.55,1409.59,521.69,553.63,8.4352,23.3398,38.91,642.25,392,1596.54,150
76,61,47.56,1417.72,521.7,553.94,8.4457,23.433,38.91,642.83,391,1591.85,149
76,62,47.48,1408.79,521.01,553.16,8.4584,23.2914,38.88,642.5,393,1593.24,148
76,63,47.52,1408.51,521.58,553.51,8.4532,23.1078,38.78,642.75,393,1594.93,147
76,64,47.63,1402.14,521.04,553.54,8.4247,23.2873,39.03,642.98,394,1591.32,146
76,65,47.42,1399.65,521.48,554.41,8.4286,23.1976,38.66,642.3,391,1591.88,145
76,66,47.77,1411.91,521.26,553.04,8.4151,23.2512,38.8,642.52,392,1590.53,144
76,67,47.6,1407.38,520.91,553.82,8.4577,23.2325,38.71,643.14,395,1593.91,143
76,68,47.56,1406.14,520.81,553.21,8.465,23.3583,38.91,642.65,393,1579.04,142
76,69,47.69,1412.9,521.46,553.84,8.3935,23.3611,38.75,642.44,392,1589.48,141
76,70,47.6,1405.8,521.31,553.39,8.4309,23.3464,38.89,642.64,393,1592.01,140
76,71,47.7,1405.8,521.31,552.55,8.4213,23.2961,38.77,642.71,394,1595.72,139
76,72,47.76,1408.26,521.63,552.84,8.4663,23.2862,38.91,643.28,393,1588.28,138
76,73,47.72,1407.24,520.74,553.21,8.4536,23.3352,38.81,642.49,394,1594.55,137
76,74,47.72,1415.08,521.23,552.95,8.456,23.2748,38.64,642.58,393,1586.85,136
76,75,47.57,1409.7,521.15,553.2,8.4653,23.3982,38.86,643.02,394,1591.5,135
76,76,47.43,1410.62,521.57,553.81,8.4344,23.3026,38.94,643.16,392,1597.66,134
76,77,47.47,1407.34,521.7,553.45,8.4545,23.37,38.94,642.71,394,1592.49,133
76,78,47.5,1418.2,521.18,552.73,8.447,23.3318,38.77,642.67,395,1590.02,132
76,79,47.65,1416.18,521.54,552.16,8.4303,23.3279,38.78,642.59,394,1594.75,131
76,80,47.63,1412.23,521.5,553.16,8.4116,23.272,38.8,642.06,395,1590.42,130
76,81,47.68,1409.26,521.46,553.59,8.4456,23.3865,38.68,643.21,395,1591.66,129
76,82,47.34,1407.49,521.12,553.51,8.4474,23.3009,38.95,642.56,392,1587.65,128
76,83,47.47,1410.64,521.54,553.55,8.4371,23.1608,38.89,642.31,394,1588.36,127
76,84,47.59,1407.42,521.16,553.7,8.448,23.3365,38.73,642.86,392,1581.31,126
76,85,47.88,1418.11,521.15,553.59,8.4395,23.2519,38.77,642.6,393,1587.36,125
76,86,47.69,1410.71,521.2,553.07,8.4384,23.2774,38.76,642.81,393,1590.36,124
76,87,47.45,1408.85,521.24,553.37,8.4443,23.2359,38.93,642.38,393,1587.63,123
76,88,47.56,1407.79,521.29,553.33,8.4349,23.3718,38.83,643.54,394,1582.14,122
76,89,47.47,1407.87,521.21,552.53,8.4556,23.3751,38.55,642.77,394,1597.12,121
76,90,47.69,1398.85,520.44,553.09,8.4204,23.2093,38.75,642.59,393,1589.06,120
76,91,47.6,1413.26,520.8,553.0,8.4238,23.203,38.65,643.12,392,1593.62,119
76,92,47.57,1416.45,521.31,553.41,8.4445,23.3191,38.89,643.25,393,1593.4,118
76,93,47.7,1407.74,521.36,552.76,8.4549,23.2614,38.61,642.67,392,1592.08,117
76,94,47.57,1408.59,521.33,553.76,8.4577,23.2419,38.76,642.81,393,1592.55,116
76,95,47.64,1412.31,521.2,553.05,8.4868,23.3668,38.7,642.48,393,1592.86,115
76,96,47.53,1413.44,520.94,552.91,8.4517,23.2039,38.83,642.72,393,1592.69,114
76,97,47.66,1405.01,520.77,553.35,8.4473,23.332,38.8,642.78,394,1590.59,113
76,98,47.91,1409.39,521.02,553.36,8.4335,23.346,38.86,642.95,395,1586.11,112
76,99,47.56,1415.76,520.85,553.65,8.4158,23.3114,38.72,642.57,394,1596.96,111
76,100,47.74,1412.16,520.6,552.8,8.4655,23.1812,38.96,642.31,393,1593.01,110
76,101,47.89,1413.31,521.5,553.05,8.4483,23.2478,38.88,642.8,393,1591.09,109
76,102,47.32,1410.6,521.23,552.84,8.4668,23.2498,38.9,643.3,393,1591.86,108
76,103,47.53,1407.79,521.27,553.04,8.4504,23.2178,38.76,642.87,393,1590.79,107
76,104,47.52,1410.51,520.84,553.26,8.4786,23.1878,38.98,642.7,394,1591.14,106
76,105,47.51,1415.93,520.98,552.83,8.4467,23.2631,38.78,643.38,393,1595.96,105
76,106,47.57,1411.88,521.65,553.64,8.4555,23.1816,38.76,641.8,392,1589.79,104
76,107,47.56,1414.59,520.63,552.64,8.459,23.2324,38.86,641.83,394,1596.35,103
76,108,47.6,1406.66,521.17,553.73,8.4384,23.2493,38.84,643.38,393,1586.86,102
76,109,47.47,1409.06,521.06,552.75,8.4455,23.2443,38.75,642.61,394,1588.91,101
76,110,47.66,1413.74,521.3,552.89,8.4534,23.2586,38.68,642.89,393,1586.45,100
76,111,47.68,1409.76,521.36,552.0,8.4363,23.3244,38.76,643.23,393,1593.21,99
76,112,47.71,1401.48,521.1,553.05,8.4461,23.1334,38.8,642.79,394,1589.74,98
76,113,47.71,1412.07,521.5,552.88,8.4508,23.2386,38.64,642.36,394,1592.78,97
76,114,47.65,1417.0,520.76,552.97,8.4543,23.2524,38.73,643.15,393,1591.32,96
76,115,47.83,1407.9,520.88,553.44,8.4655,23.2693,38.73,642.85,393,1585.78,95
76,116,47.66,1417.13,521.07,552.98,8.4542,23.3121,38.73,642.64,394,1599.91,94
76,117,47.87,1410.02,520.79,553.06,8.4398,23.3358,38.76,643.08,394,1593.6,93
76,118,47.63,1410.93,520.68,553.06,8.4522,23.2947,38.67,642.88,394,1594.06,92
76,119,47.71,1417.37,521.17,552.61,8.4655,23.2062,38.88,642.47,393,1595.02,91
76,120,47.78,1412.59,520.95,553.54,8.472,23.3322,38.63,643.23,393,1590.11,90
76,121,47.72,1406.64,520.99,553.37,8.4439,23.1428,38.79,642.67,394,1595.6,89
76,122,47.66,1419.4,520.93,553.33,8.4438,23.2056,38.79,642.92,392,1590.01,88
76,123,47.63,1411.59,521.43,553.17,8.4395,23.2957,38.77,642.39,393,1600.49,87
76,124,47.76,1415.77,521.05,552.78,8.4565,23.229,38.78,643.18,393,1588.77,86
76,125,47.67,1412.86,521.31,552.83,8.4618,23.2217,38.79,643.4,393,1594.35,85
76,126,47.64,1404.5,520.63,553.38,8.448,23.3534,38.66,642.57,392,1595.55,84
76,127,47.63,1409.22,521.03,553.31,8.462,23.1908,38.75,642.93,392,1587.23,83
76,128,47.6,1410.86,521.18,553.49,8.479,23.3528,38.56,642.83,393,1591.49,82
76,129,47.7,1414.98,520.89,553.05,8.4424,23.2753,38.79,642.54,392,1590.63,81
76,130,47.61,1412.81,520.61,553.5,8.4686,23.32,38.77,643.09,393,1597.94,80
76,131,47.73,1414.17,520.41,552.92,8.4555,23.2392,38.67,642.98,396,1587.01,79
76,132,47.74,1418.37,521.07,552.65,8.4791,23.1721,38.62,643.05,394,1585.52,78
76,133,47.69,1417.59,520.83,552.62,8.4721,23.1817,38.58,643.44,395,1593.34,77
76,134,47.7,1406.79,521.31,552.67,8.4648,23.1807,38.67,642.92,393,1589.07,76
76,135,47.67,1404.9,520.75,553.3,8.4346,23.1851,38.8,643.12,395,1595.07,75
76,136,47.74,1414.83,520.95,552.86,8.467,23.2181,38.84,643.03,393,1591.58,74
76,137,47.87,1422.7,520.9,552.63,8.4617,23.1657,38.63,643.08,394,1585.51,73
76,138,47.73,1410.09,520.61,552.9,8.4992,23.254,38.69,642.96,395,1589.14,72
76,139,47.85,1420.06,520.54,552.27,8.4498,23.2628,38.85,643.14,395,1597.68,71
76,140,47.6,1409.48,521.31,552.14,8.4624,23.2327,38.67,643.04,396,1597.59,70
76,141,47.73,1414.03,521.23,552.96,8.4483,23.2474,38.58,642.47,395,1594.46,69
76,142,47.75,1414.87,520.9,552.26,8.4631,23.1432,38.59,642.86,395,1594.47,68
76,143,47.82,1409.84,521.01,552.92,8.4651,23.1782,38.64,642.61,394,1591.33,67
76,144,47.64,1414.19,520.63,552.39,8.4754,23.2123,38.65,643.05,395,1595.93,66
76,145,47.75,1413.91,521.34,553.06,8.4498,23.2351,38.81,643.1,394,1600.23,65
76,146,47.76,1412.32,520.76,553.39,8.4567,23.2175,38.66,642.81,395,1585.03,64
76,147,47.75,1427.18,521.05,552.97,8.5261,23.1752,38.84,643.14,394,1591.83,63
76,148,47.8,1409.79,520.52,553.03,8.4875,23.1783,38.71,643.21,393,1592.54,62
76,149,47.73,1416.43,520.6,552.65,8.465,23.2704,38.79,642.65,394,1594.84,61
76,150,47.76,1413.11,520.35,551.96,8.4794,23.3216,38.78,643.17,394,1592.61,60
76,151,47.83,1418.34,521.0,552.64,8.4283,23.2632,38.82,642.83,394,1587.82,59
76,152,47.63,1407.12,520.31,552.35,8.4895,23.1542,38.82,642.98,392,1601.75,58
76,153,47.74,1419.68,520.59,553.04,8.494,23.2066,38.83,642.67,396,1594.61,57
76,154,47.7,1417.56,520.1,551.64,8.4809,23.172,38.56,643.25,395,1598.99,56
76,155,47.61,1418.81,520.61,552.39,8.4631,23.1329,38.74,643.05,394,1588.4,55
76,156,47.8,1414.96,520.45,552.73,8.4621,23.2717,38.54,643.21,394,1594.88,54
76,157,47.8,1421.11,521.01,552.63,8.4859,23.2268,38.66,643.13,393,1596.61,53
76,158,47.58,1417.37,520.5,552.96,8.5018,23.1817,38.48,643.02,394,1588.92,52
76,159,48.02,1414.0,520.43,552.42,8.4528,23.2539,38.54,642.98,396,1591.58,51
76,160,47.73,1423.69,520.66,552.36,8.5102,23.2148,38.68,643.16,395,1596.66,50
76,161,47.63,1412.0,520.9,552.83,8.488,23.255,38.7,642.9,394,1598.75,49
76,162,47.83,1420.94,520.94,552.48,8.5103,23.2353,38.63,643.12,393,1599.19,48
76,163,47.83,1410.46,520.64,552.29,8.5052,23.2382,38.72,643.29,396,1594.52,47
76,164,47.85,1417.9,520.77,552.77,8.4696,23.2266,38.66,643.39,395,1602.06,46
76,165,47.97,1421.2,520.65,552.51,8.4411,23.1047,38.61,643.04,393,1592.53,45
76,166,47.96,1421.77,521.21,551.89,8.5035,23.1895,38.53,642.81,394,1597.35,44
76,167,48.02,1420.25,520.61,553.2,8.5003,23.2048,38.59,642.99,396,1594.19,43
76,168,47.69,1425.95,520.22,552.56,8.4799,23.1264,38.46,643.42,395,1601.18,42
76,169,47.69,1423.65,520.19,551.68,8.4699,23.1842,38.73,643.11,394,1591.17,41
76,170,47.79,1417.72,521.27,552.12,8.4952,23.1824,38.76,643.21,395,1599.05,40
76,171,47.98,1413.65,520.58,552.41,8.4681,23.1242,38.58,643.16,394,1591.5,39
76,172,47.56,1419.89,520.35,552.34,8.507,23.1497,38.6,643.12,397,1595.0,38
76,173,47.87,1414.88,519.78,552.17,8.4619,23.0934,38.71,643.46,393,1594.78,37
76,174,47.94,1417.62,520.01,552.72,8.4948,23.1347,38.62,643.11,395,1595.92,36
76,175,47.88,1420.21,520.52,552.36,8.4951,23.1965,38.49,643.51,394,1591.72,35
76,176,47.85,1423.9,521.11,552.22,8.4986,23.1241,38.51,643.14,395,1602.66,34
76,177,48.01,1426.06,520.7,552.39,8.4958,23.1952,38.51,643.63,394,1599.51,33
76,178,47.89,1416.3,520.19,552.62,8.4653,23.096,38.67,642.83,397,1599.41,32
76,179,47.95,1408.28,520.61,552.31,8.4859,23.1614,38.47,643.43,395,1594.65,31
76,180,47.71,1425.27,520.89,552.06,8.5213,23.1665,38.59,642.9,394,1596.91,30
76,181,47.96,1424.68,519.85,551.65,8.4634,23.1048,38.5,643.27,395,1590.19,29
76,182,47.98,1425.89,519.98,552.18,8.5182,23.1289,38.61,643.71,395,1599.19,28
76,183,47.94,1415.11,520.47,552.34,8.476,23.1653,38.49,643.4,394,1595.59,27
76,184,47.92,1425.54,520.02,552.41,8.5046,23.1147,38.66,643.57,395,1595.96,26
76,185,48.04,1420.64,520.47,551.99,8.5151,23.1081,38.49,643.37,394,1599.18,25
76,186,47.9,1419.68,519.94,551.71,8.4706,23.0489,38.44,643.64,394,1597.71,24
76,187,48.07,1424.33,519.63,552.65,8.5259,23.0705,38.7,643.04,396,1600.11,23
76,188,47.86,1423.94,520.08,551.37,8.512,23.0974,38.37,643.14,396,1604.62,22
76,189,48.14,1421.56,519.66,551.73,8.5073,23.1232,38.61,643.24,396,1600.68,21
76,190,47.88,1416.46,520.03,552.48,8.4858,23.0805,38.49,643.81,395,1597.63,20
76,191,48.08,1420.41,520.22,551.57,8.5021,23.1136,38.55,642.86,396,1593.94,19
76,192,47.95,1430.34,519.86,551.3,8.4932,23.2554,38.56,643.66,395,1595.93,18
76,193,48.01,1421.35,520.15,552.59,8.5062,23.1319,38.57,643.3,395,1595.24,17
76,194,47.94,1423.71,520.05,551.54,8.4769,23.1784,38.55,643.7,395,1599.47,16
76,195,48.13,1421.4,520.08,551.68,8.5198,23.0643,38.51,643.72,397,1602.47,15
76,196,47.93,1420.14,520.1,552.03,8.5175,23.126,38.47,643.98,393,1596.85,14
76,197,48.06,1420.9,520.43,551.26,8.4916,23.0897,38.39,643.51,395,1601.93,13
76,198,48.21,1422.14,520.15,551.43,8.5011,23.0831,38.59,643.48,398,1599.38,12
76,199,48.04,1429.56,520.04,550.81,8.535,23.0614,38.55,643.42,397,1601.28,11
76,200,48.09,1424.86,520.0,551.74,8.465,23.1532,38.55,643.93,395,1601.24,10
76,201,48.21,1428.07,519.6,551.9,8.5041,23.105,38.56,643.42,395,1597.56,9
76,202,48.21,1427.6,519.99,551.9,8.512,23.0205,38.3,643.58,397,1603.94,8
76,203,48.02,1428.37,519.95,551.83,8.4963,23.0698,38.56,643.92,396,1603.83,7
76,204,48.33,1430.9,519.82,551.24,8.5066,23.1399,38.39,643.86,397,1599.62,6
76,205,48.12,1422.82,520.01,551.26,8.4898,23.1358,38.37,643.52,395,1605.57,5
76,206,48.2,1429.55,519.38,551.36,8.5321,23.0828,38.53,643.98,396,1600.8,4
76,207,48.1,1424.96,519.99,550.83,8.5279,23.1123,38.29,643.26,397,1599.16,3
76,208,48.07,1432.06,519.44,550.9,8.5155,23.1379,38.52,643.64,396,1606.72,2
76,209,48.19,1431.35,520.08,551.47,8.5202,23.0349,38.53,643.73,395,1603.22,1
76,210,48.24,1432.07,519.41,550.94,8.5253,23.0671,38.5,643.67,396,1598.61,0
77,1,47.55,1411.32,521.45,553.71,8.4655,23.2762,38.92,642.62,392,1591.75,153
77,2,47.3,1406.97,521.67,553.44,8.4789,23.2764,38.88,642.46,392,1591.88,152
77,3,47.39,1400.54,521.46,553.67,8.435,23.2387,38.82,641.78,394,1585.31,151
77,4,47.38,1410.04,521.28,553.22,8.4365,23.4034,38.79,642.71,393,1592.71,150
77,5,47.56,1405.8,521.67,553.73,8.4685,23.3085,38.8,642.09,391,1587.59,149
77,6,47.5,1405.66,521.45,553.39,8.4695,23.2958,38.83,642.85,392,1586.86,148
77,7,47.54,1417.79,522.18,553.33,8.4786,23.3976,38.85,642.26,393,1583.78,147
77,8,47.56,1405.13,522.0,553.6,8.4239,23.3802,38.93,642.4,393,1587.29,146
77,9,47.53,1407.47,521.41,554.43,8.4484,23.3733,39.04,642.72,392,1589.08,145
77,10,47.32,1407.97,520.77,553.87,8.4271,23.355,38.77,642.83,392,1584.97,144
77,11,47.36,1407.13,521.24,553.11,8.4378,23.2824,38.77,643.13,392,1582.29,143
77,12,47.34,1406.0,522.05,553.9,8.429,23.1751,38.89,642.3,391,1591.82,142
77,13,47.48,1402.71,521.35,554.04,8.4269,23.1822,38.93,642.12,393,1588.45,141
77,14,47.58,1406.71,521.86,553.95,8.4128,23.3022,38.96,642.69,391,1590.52,140
77,15,47.54,1404.48,521.54,553.34,8.4149,23.4028,38.66,642.65,392,1587.02,139
77,16,47.5,1400.29,522.24,553.12,8.413,23.4181,38.98,642.6,394,1583.71,138
77,17,47.46,1406.36,521.05,553.7,8.4723,23.3913,38.78,642.83,391,1586.01,137
77,18,47.65,1402.4,521.34,553.36,8.4454,23.3572,39.08,642.29,392,1585.14,136
77,19,47.6,1404.29,522.04,553.73,8.4475,23.2646,38.75,642.3,392,1583.71,135
77,20,47.48,1406.3,521.77,553.37,8.4324,23.3789,38.81,642.78,393,1586.51,134
77,21,47.44,1409.51,522.01,553.29,8.441,23.3958,38.88,642.48,392,1586.09,133
77,22,47.53,1401.52,521.79,553.65,8.4108,23.2414,38.74,642.65,393,1589.23,132
77,23,47.66,1405.51,521.29,553.13,8.4833,23.3472,38.73,642.91,394,1594.68,131
77,24,47.48,1401.67,521.92,553.64,8.423,23.2798,38.89,642.78,394,1589.04,130
77,25,47.46,1409.97,521.83,553.94,8.4108,23.309,38.81,642.53,393,1588.28,129
77,26,47.25,1408.38,521.39,553.24,8.4172,23.2673,38.62,642.75,392,1590.76,128
77,27,47.58,1403.69,521.32,553.03,8.4347,23.3573,38.93,642.43,393,1581.6,127
77,28,47.58,1411.83,521.14,553.3,8.4303,23.3459,38.73,642.81,393,1591.61,126
77,29,47.84,1406.42,521.6,553.21,8.4392,23.3505,38.84,642.53,393,1591.34,125
77,30,47.47,1408.42,521.88,553.13,8.4126,23.329,38.83,642.64,393,1590.8,124
77,31,47.48,1410.95,521.42,554.48,8.4283,23.3948,38.8,642.86,392,1584.4,123
77,32,47.47,1409.97,521.48,553.79,8.4217,23.3847,38.82,642.58,393,1590.54,122
77,33,47.48,1413.26,521.15,553.28,8.441,23.2458,38.51,643.09,393,1592.54,121
77,34,47.57,1412.17,522.17,553.07,8.4323,23.2752,38.62,642.57,393,1586.78,120
77,35,47.45,1411.6,521.05,553.37,8.3685,23.1706,39.04,643.15,395,1583.88,119
77,36,47.52,1407.96,521.73,553.37,8.4388,23.3143,38.79,642.86,393,1594.03,118
77,37,47.39,1407.27,521.22,553.79,8.4148,23.3281,38.83,642.86,393,1587.77,117
77,38,47.51,1405.38,521.46,553.7,8.4451,23.295,38.79,642.72,394,1597.55,116
77,39,47.61,1404.44,520.93,553.46,8.435,23.3754,38.96,642.61,392,1593.84,115
77,40,47.3,1414.29,521.17,554.06,8.4554,23.3284,38.79,642.44,393,1591.76,114
77,41,47.61,1411.2,521.45,553.64,8.4518,23.2787,38.79,642.88,392,1587.79,113
77,42,47.3,1413.4,521.49,553.38,8.4026,23.3589,38.85,642.37,393,1591.22,112
77,43,47.4,1407.35,521.4,553.46,8.424,23.2972,38.95,642.08,393,1589.69,111
77,44,47.49,1410.17,521.79,553.34,8.4046,23.2408,38.91,642.44,393,1587.27,110
77,45,47.66,1402.95,521.0,553.49,8.4377,23.261,38.84,642.74,393,1587.64,109
77,46,47.49,1409.79,521.38,553.86,8.4281,23.3302,38.7,642.68,392,1582.92,108
77,47,47.47,1409.03,521.17,553.14,8.4475,23.3859,38.86,642.47,392,1583.7,107
77,48,47.57,1410.16,521.4,553.18,8.43,23.1625,38.84,642.42,394,1597.41,106
77,49,47.49,1403.2,521.0,553.46,8.4468,23.2819,38.76,642.48,393,1580.52,105
77,50,47.47,1409.9,521.17,553.86,8.471,23.4174,39.05,642.82,391,1589.72,104
77,51,47.67,1409.17,521.7,553.42,8.4048,23.3369,38.87,642.27,391,1588.62,103
77,52,47.46,1408.6,521.63,552.97,8.4623,23.3384,38.81,642.49,394,1582.17,102
77,53,47.61,1400.69,521.75,553.8,8.4371,23.2566,38.93,642.44,394,1596.23,101
77,54,47.29,1415.77,521.22,552.87,8.4356,23.3543,39.0,642.93,392,1591.77,100
77,55,47.68,1405.16,521.55,553.43,8.475,23.2863,38.92,642.2,392,1594.71,99
77,56,47.47,1405.53,521.71,553.31,8.4175,23.2648,38.94,642.37,393,1588.1,98
77,57,47.5,1408.03,521.83,553.4,8.4475,23.3684,38.95,642.13,392,1583.93,97
77,58,47.53,1410.33,521.34,553.64,8.3891,23.2831,38.9,642.84,394,1598.44,96
77,59,47.55,1414.84,521.14,553.34,8.4291,23.4754,38.83,642.95,392,1590.79,95
77,60,47.57,1411.12,522.08,553.26,8.4331,23.1977,38.8,642.97,395,1589.3,94
77,61,47.58,1407.62,521.56,554.26,8.4144,23.0833,38.61,642.75,394,1585.58,93
77,62,47.41,1404.54,521.53,553.36,8.4303,23.2392,38.71,642.47,394,1588.19,92
77,63,47.45,1411.6,521.11,552.87,8.4202,23.268,38.98,642.97,393,1585.94,91
77,64,47.59,1408.5,521.48,553.36,8.4573,23.2905,38.62,642.98,392,1586.2,90
77,65,47.42,1407.15,521.53,553.51,8.4491,23.3022,38.94,642.57,393,1588.21,89
77,66,47.4,1403.97,521.79,552.97,8.4276,23.2277,38.74,642.62,393,1587.43,88
77,67,47.48,1400.57,521.25,552.59,8.4337,23.2643,38.71,642.73,394,1583.73,87
77,68,47.54,1409.43,520.89,553.16,8.4225,23.3131,38.86,643.13,394,1592.02,86
77,69,47.66,1415.08,520.94,553.67,8.4488,23.3626,38.71,642.85,393,1592.74,85
77,70,47.51,1404.1,520.97,552.87,8.4139,23.3068,38.61,642.72,393,1589.98,84
77,71,47.47,1410.37,521.82,553.86,8.4402,23.3426,38.88,642.39,394,1587.44,83
77,72,47.51,1407.45,520.63,553.73,8.4475,23.1779,38.85,642.67,395,1593.31,82
77,73,47.39,1406.97,522.19,553.35,8.4263,23.2978,38.59,642.68,393,1591.07,81
77,74,47.56,1406.81,521.19,552.85,8.4572,23.3184,38.66,642.39,391,1588.72,80
77,75,47.66,1408.78,521.09,552.81,8.4308,23.2415,38.88,642.6,394,1585.52,79
